file_name,objects,original_height,original_width,emotions
20_Family_Group_Family_Group_20_9.jpg,"{'bbox': [[52.18340611353709, 35.573418555292626, 5.414847161572061, 8.243760825547064], [35.327510917030565, 35.073796687077646, 4.890829694323145, 8.368666292600821], [19.082969432314414, 29.07833426849797, 5.676855895196501, 10.61696469956819], [9.301310043668114, 19.71042423946721, 4.279475982532756, 8.243760825547067], [24.323144104803493, 14.339489156156231, 5.240174672489077, 9.243004561977012], [36.462882096069855, 17.212314898392325, 5.065502183406116, 9.11809909492327], [48.07860262008733, 16.462882096069865, 5.6768558951965105, 9.86753189724574], [61.52838427947598, 19.585518772413458, 5.327510917030573, 9.492815496084503], [75.41484716157204, 19.33570783830597, 5.1528384279476, 9.11809909492327], [89.47598253275109, 16.337976629016126, 5.851528384279476, 11.741113903051893], [68.68995633187772, 34.82398575297016, 5.065502183406088, 9.617720963138249], [85.19650655021826, 36.69756775877631, 5.851528384279517, 8.493571759654563]], 'categories': ['Happy', 'Happy', 'Happy', 'Happy', 'Happy', 'Happy', 'Happy', 'Neutral', 'Neutral', 'Neutral', 'Happy', 'Happy']}",716,1024,"['Happy', 'Happy', 'Happy', 'Happy', 'Happy', 'Happy', 'Happy', 'Neutral', 'Neutral', 'Neutral', 'Happy', 'Happy']"
20_Family_Group_Family_Group_20_945.jpg,"{'bbox': [[44.19213973799127, 37.58874255525207, 4.716157205240172, 8.90760103690043], [24.541484716157207, 40.08287084558419, 4.0174672489082965, 8.432528981599084], [26.812227074235818, 61.461113334145224, 3.9301310043668103, 4.03811247006152], [45.76419213973799, 69.5373382742683, 2.9694323144104757, 6.413472746568317], [55.633187772925766, 65.26168977655608, 4.541484716157207, 6.2947047327429715], [54.14847161572053, 53.859960449323516, 4.104803493449765, 7.719920898647054], [62.96943231441047, 65.14292176273074, 5.32751091703058, 7.363616857171024]], 'categories': ['Angry', 'Angry', 'Neutral', 'Neutral', 'Neutral', 'Surprise', 'Surprise']}",753,1024,"['Angry', 'Angry', 'Neutral', 'Neutral', 'Neutral', 'Surprise', 'Surprise']"
216cc1c37571443dba955297b06843dc.jpg,"{'bbox': [[28.082544022393645, 42.35588972431078, 13.178400546821603, 25.814536340852122], [45.496859030693614, 32.33082706766917, 12.786186244832862, 22.80701754385965], [85.3458321127494, 23.182957393483708, 11.609543338866644, 21.30325814536341], [6.118543111024314, 37.96992481203007, 12.393971942844123, 26.19047619047619], [58.75370243791297, 22.18045112781955, 7.687400318979265, 17.79448621553885]], 'categories': ['Happy', 'Happy', 'Happy', 'Happy', 'Angry']}",482,770,"['Happy', 'Happy', 'Happy', 'Happy', 'Angry']"
216fd6724d1e4d8e9c022d002f4f86ec.jpg,"{'bbox': [[64, 39.82342675290012, 3.9215686274509807, 9.502104506724152], [33.25490196078431, 39.50313109537009, 2.5098039215686327, 6.192382712247202], [29.568627450980394, 38.00841802689662, 2.5098039215686256, 5.4450261780104725], [85.33333333333334, 34.378400574889646, 3.607843137254889, 5.4450261780104725], [71.6078431372549, 34.164870136536294, 4, 5.551791397187145], [64.86274509803923, 33.20398316394621, 2.901960784313754, 5.445026178010451], [55.92156862745098, 33.310748383122885, 1.8039215686274517, 4.590904424597063], [50.745098039215684, 34.378400574889646, 1.647058823529413, 4.377373986243711], [46.11764705882353, 33.310748383122885, 1.411764705882355, 3.9503131095370065], [42.19607843137255, 33.41751360229956, 1.2549019607843164, 2.8826609177702522], [41.411764705882355, 41.851965917256955, 4.078431372549019, 6.726208808130586], [94.82352941176471, 35.4460527666564, 2.9803921568627345, 4.484139205420391], [91.92156862745098, 33.41751360229956, 1.7254901960784395, 3.6300174520069888], [79.05882352941175, 32.456626629709476, 1.4117647058823621, 3.3097217944769497]], 'categories': ['Neutral', 'Neutral', 'Neutral', 'Neutral', 'Neutral', 'Neutral', 'Neutral', 'Neutral', 'Neutral', 'Neutral', 'Neutral', 'Neutral', 'Neutral', 'Neutral']}",955,1300,"['Neutral', 'Neutral', 'Neutral', 'Neutral', 'Neutral', 'Neutral', 'Neutral', 'Neutral', 'Neutral', 'Neutral', 'Neutral', 'Neutral', 'Neutral', 'Neutral']"
2331b19cc177463e9c55cac9940b2a45.jpg,"{'bbox': [[51.84313725490196, 43.02521008403362, 7.372549019607845, 13.109243697478988], [15.058823529411763, 40.56022408963585, 7.607843137254902, 11.76470588235295], [8.392156862745098, 40.22408963585434, 5.725490196078432, 10.196078431372548], [72.94117647058823, 43.24929971988796, 6.666666666666671, 11.428571428571423], [87.2156862745098, 37.64705882352941, 4.549019607843135, 7.61904761904762], [59.686274509803916, 36.97478991596639, 5.882352941176471, 9.187675070028007], [42.11764705882353, 38.767507002801125, 6.745098039215691, 13.221288515406165], [92.3921568627451, 38.767507002801125, 5.098039215686271, 9.411764705882348], [30.980392156862745, 37.64705882352941, 3.6862745098039262, 9.74789915966386]], 'categories': ['Happy', 'Happy', 'Happy', 'Happy', 'Happy', 'Happy', 'Neutral', 'Neutral', 'Happy']}",420,600,"['Happy', 'Happy', 'Happy', 'Happy', 'Happy', 'Happy', 'Neutral', 'Neutral', 'Happy']"
27599f77f50c4dadaaa76cb38bc16aba.jpg,"{'bbox': [[25.41176470588235, 21.095334685598377, 5.647058823529417, 9.056078021595265], [3.1372549019607843, 25.250476366095025, 5.411764705882353, 8.203741266621595], [9.411764705882353, 20.242997930624707, 4.0784313725490176, 7.564488700391337], [46.35294117647059, 23.545802856147684, 4.235294117647058, 7.777572889134756], [69.49019607843138, 23.01309238428914, 4.862745098039213, 8.523367549736715], [64.31372549019608, 21.095334685598377, 2.82352941176471, 5.540188907328869], [39.13725490196078, 24.18505542237794, 4.313725490196084, 6.818694039789374], [42.90196078431372, 17.68598766570369, 3.4509803921568647, 6.072899379187415], [86.9473046638401, 23.35958005249344, 5.8930950938824935, 8.136482939632547], [23.758663805816084, 22.061955636839333, 2.316010260829696, 6.097987463851055]], 'categories': ['Happy', 'Happy', 'Happy', 'Happy', 'Happy', 'Happy', 'Happy', 'Happy', 'Neutral', 'Happy']}",957,1300,"['Happy', 'Happy', 'Happy', 'Happy', 'Happy', 'Happy', 'Happy', 'Happy', 'Neutral', 'Happy']"
29_Students_Schoolkids_Students_Schoolkids_29_137.jpg,"{'bbox': [[42.47359154929576, 64.61267605633802, 6.95422535211268, 13.028169014084511], [57.96654929577464, 67.19483568075117, 5.457746478873233, 9.154929577464785], [69.41021126760563, 45.481220657276985, 5.457746478873219, 8.802816901408441], [68.70598591549295, 33.03990610328637, 6.073943661971825, 10.91549295774648], [85.16725352112675, 18.133802816901404, 7.306338028169009, 12.91079812206572], [74.25176056338026, 23.76760563380281, 7.834507042253534, 11.150234741784033], [61.663732394366185, 28.34507042253521, 6.073943661971832, 8.333333333333321], [59.02288732394365, 41.25586854460093, 3.9612676056338145, 8.333333333333329], [63.3362676056338, 39.02582159624412, 5.2816901408450505, 10.798122065727696], [52.42077464788731, 24.00234741784037, 5.897887323943664, 9.859154929577464], [60.079225352112665, 22.24178403755868, 4.313380281690151, 7.15962441314554], [32.43838028169013, 45.59859154929576, 4.75352112676056, 8.802816901408455], [41.681338028169, 41.72535211267604, 4.7535211267605675, 10.211267605633807], [15.096830985915483, 40.08215962441313, 6.161971830985911, 9.154929577464792], [25.836267605633793, 44.89436619718309, 5.457746478873233, 10.563380281690137], [51.62852112676055, 43.48591549295774, 5.721830985915496, 7.74647887323944], [48.371478873239425, 44.89436619718309, 4.401408450704224, 5.399061032863848], [29.885563380281678, 23.41549295774647, 6.426056338028165, 10.09389671361502], [40.97711267605633, 26.819248826291076, 5.985915492957744, 9.859154929577453], [21.17077464788731, 23.298122065727693, 4.489436619718315, 11.854460093896709], [10.431338028169003, 23.88497652582159, 5.193661971830986, 9.154929577464781], [14.304577464788723, 17.312206572769945, 5.369718309859154, 10.211267605633807]], 'categories': ['Happy', 'Happy', 'Happy', 'Happy', 'Happy', 'Happy', 'Happy', 'Happy', 'Happy', 'Happy', 'Happy', 'Happy', 'Happy', 'Happy', 'Happy', 'Happy', 'Surprise', 'Happy', 'Happy', 'Happy', 'Happy', 'Happy']}",768,1024,"['Happy', 'Happy', 'Happy', 'Happy', 'Happy', 'Happy', 'Happy', 'Happy', 'Happy', 'Happy', 'Happy', 'Happy', 'Happy', 'Happy', 'Happy', 'Happy', 'Surprise', 'Happy', 'Happy', 'Happy', 'Happy', 'Happy']"
29_Students_Schoolkids_Students_Schoolkids_29_184.jpg,"{'bbox': [[48.51528384279475, 29.775952394693135, 28.90829694323144, 53.843243624518266], [15.414847161572046, 16.77477893413872, 26.724890829694317, 49.115544184316676]], 'categories': ['Neutral', 'Neutral']}",681,1024,"['Neutral', 'Neutral']"
29_Students_Schoolkids_Students_Schoolkids_29_27.jpg,"{'bbox': [[15.312087367957746, 31.8075117370892, 28.741541043133807, 16.314553990610328], [56.604519696302816, 53.755868544600936, 30.875192561619727, 16.666666666666664], [30.122139084507044, 56.57276995305164, 21.838550836267604, 23.356807511737095], [61.18510088582677, 20.866141732283463, 18.102931225393704, 21.391076115485564]], 'categories': ['Happy', 'Happy', 'Neutral', 'Surprise']}",1095,1024,"['Happy', 'Happy', 'Neutral', 'Surprise']"
29_Students_Schoolkids_Students_Schoolkids_29_281.jpg,"{'bbox': [[29.606349031690137, 4.694835680751173, 19.455600792253527, 29.69483568075118]], 'categories': ['Neutral']}",820,1024,['Neutral']
29_Students_Schoolkids_Students_Schoolkids_29_442.jpg,"{'bbox': [[33.74848701584507, 15.023474178403754, 31.934052230046944, 26.995305164319248]], 'categories': ['Surprise']}",1583,1024,['Surprise']
29_Students_Schoolkids_Students_Schoolkids_29_531.jpg,"{'bbox': [[42.22707423580786, 46.601880972313346, 8.733624454148469, 17.60843496164899], [63.53711790393013, 52.007979425451204, 8.646288209606986, 21.933313724159255], [92.44541484716157, 45.057281414273966, 6.288209606986882, 16.21829535941354], [83.01310043668121, 24.668567248154098, 5.502183406113545, 17.145055094237158], [61.528384279475986, 41.813622342391255, 6.2882096069868965, 10.812196906275695], [72.2707423580786, 38.56996327050856, 4.36681222707422, 15.60045553619777], [46.943231441048034, 3.970933170426348, 7.2489082969432275, 14.828155757178088], [86.50655021834062, 7.3690521981129935, 4.716157205240165, 10.812196906275691], [24.759825327510914, 12.311770783839023, 7.947598253275114, 14.673695801374151], [75.11693171188027, 30.772064347581633, 6.361085126286241, 12.24264925656474]], 'categories': ['Happy', 'Neutral', 'Neutral', 'Happy', 'Neutral', 'Neutral', 'Neutral', 'Neutral', 'Happy', 'Neutral']}",579,1024,"['Happy', 'Neutral', 'Neutral', 'Happy', 'Neutral', 'Neutral', 'Neutral', 'Neutral', 'Happy', 'Neutral']"
29_Students_Schoolkids_Students_Schoolkids_29_70.jpg,"{'bbox': [[3.8864628820960694, 30.75416593886463, 6.724890829694322, 14.16607860262009], [11.310043668122272, 40.91367685589521, 3.580786026200876, 11.018061135371177], [15.414847161572053, 39.91203493449782, 2.9694323144104775, 9.300960698689956], [18.820960698689955, 45.34951965065502, 3.3187772925764207, 9.873327510917036], [23.973799126637555, 45.9218864628821, 3.493449781659386, 8.728593886462875], [64.06113537117905, 47.20971179039302, 4.279475982532752, 7.870043668122265], [18.38427947598253, 59.94487336244541, 5.589519650655024, 9.587144104803492], [10.960698689956331, 65.52544978165939, 6.6375545851528415, 11.01806113537117], [93.14410480349345, 36.764017467248905, 4.541484716157214, 10.874969432314415], [86.41921397379912, 42.058410480349345, 5.32751091703058, 11.018061135371177], [83.36244541484716, 43.06005240174673, 2.9694323144104686, 10.159510917030566], [83.88646288209607, 54.936663755458525, 8.558951965065503, 13.450620087336233], [78.47161572052401, 39.62585152838428, 4.017467248908304, 10.445694323144103], [66.41921397379912, 38.6242096069869, 5.502183406113545, 10.73187772925764], [48.7772925764192, 42.91696069868996, 3.580786026200883, 10.016419213973798], [39.34497816593886, 45.06333624454149, 4.7161572052401795, 9.300960698689948], [34.97816593886463, 37.76565938864629, 3.7554585152838413, 12.878253275109174], [43.18777292576419, 39.33966812227074, 3.7554585152838342, 8.442410480349352], [54.19213973799126, 39.76894323144104, 3.493449781659386, 9.730235807860275], [30.611353711790397, 44.06169432314411, 4.541484716157203, 8.013135371179033], [27.46724890829694, 41.629135371179046, 3.056768558951962, 9.444052401746717], [58.29694323144105, 44.92024454148472, 2.882096069869, 8.728593886462875], [72.882096069869, 60.08796506550219, 4.62882096069869, 11.304244541484707]], 'categories': ['Happy', 'Neutral', 'Neutral', 'Neutral', 'Happy', 'Surprise', 'Neutral', 'Neutral', 'Neutral', 'Neutral', 'Neutral', 'Neutral', 'Happy', 'Happy', 'Happy', 'Happy', 'Angry', 'Neutral', 'Neutral', 'Surprise', 'Surprise', 'Neutral', 'Neutral']}",625,1024,"['Happy', 'Neutral', 'Neutral', 'Neutral', 'Happy', 'Surprise', 'Neutral', 'Neutral', 'Neutral', 'Neutral', 'Neutral', 'Neutral', 'Happy', 'Happy', 'Happy', 'Happy', 'Angry', 'Neutral', 'Neutral', 'Surprise', 'Surprise', 'Neutral', 'Neutral']"
2dccbb39ec7e46aea91c6b08d6e77b75.jpg,"{'bbox': [[61.59021595779757, 72.04861111111111, 6.752802505769864, 10.069444444444443], [87.78643257500825, 70.65972222222221, 7.218513023409159, 10.7638888888889], [2.21212495878668, 58.68055555555556, 8.499216946917244, 12.326388888888886], [25.26479558193208, 70.83333333333334, 5.472098582261786, 11.805555555555543], [75.5846585594013, 59.70181378676622, 5.238540692235745, 7.114001175525885], [46.95977549111319, 62.21263773106948, 3.9289055191768014, 7.253491394653835], [55.472404115996255, 64.30499101798885, 3.4611786716557518, 4.882157669478545]], 'categories': ['Neutral', 'Neutral', 'Neutral', 'Neutral', 'Neutral', 'Neutral', 'Surprise']}",226,337,"['Neutral', 'Neutral', 'Neutral', 'Neutral', 'Neutral', 'Neutral', 'Surprise']"
2fdac8a32a824b85b5bdc96d18b7a60e.jpg,"{'bbox': [[55.76251455180443, 52.19387705468236, 7.217694994179283, 16.47183192220014], [29.685681024447035, 49.61395157289198, 7.7997671711292185, 16.27337611590856], [77.06635622817231, 53.1861560861402, 5.238649592549464, 12.105804183785636], [65.54132712456345, 51.79696544209923, 5.587892898719446, 9.922790314578393], [92.20023282887078, 54.575346730181174, 5.00582072176951, 10.518157733453101], [44.237485448195585, 48.621672541434144, 3.7252619324796328, 16.074920309617], [48.894062863795114, 53.1861560861402, 3.7252619324796328, 10.91506934603624], [19.557625145518045, 50.40777479805825, 5.937136204889406, 13.693450634118186], [39.45161086166642, 50.245348638400735, 4.245520615960274, 9.077528806742329]], 'categories': ['Happy', 'Happy', 'Happy', 'Happy', 'Happy', 'Happy', 'Happy', 'Neutral', 'Happy']}",359,612,"['Happy', 'Happy', 'Happy', 'Happy', 'Happy', 'Happy', 'Happy', 'Neutral', 'Happy']"
31f9545c9b0a429f937b1753e09c8c11.jpg,"{'bbox': [[59.09090909090909, 21.79144385026738, 5.971479500891263, 9.224598930481285], [60.42780748663101, 31.818181818181817, 4.991087344028529, 7.219251336898399], [13.547237076648841, 30.080213903743314, 3.2085561497326225, 6.016042780748663], [32.35294117647059, 29.67914438502674, 3.475935828877006, 7.219251336898395], [38.770053475935825, 28.342245989304814, 4.01069518716578, 8.422459893048128], [49.9108734402852, 29.812834224598934, 5.080213903743321, 9.89304812834224], [76.6488413547237, 27.00534759358289, 4.901960784313744, 8.55614973262032], [0.3798326583918011, 25.614141929537244, 4.473584643281213, 7.786569497031916], [10.044463633027629, 27.576610664561546, 3.8405302126282113, 6.647071521856521], [18.61180026119825, 27.639916107626846, 4.473584643281217, 6.96359873718302], [16.375007939557648, 23.398451422251735, 4.346973757150611, 5.824100762007614]], 'categories': ['Neutral', 'Neutral', 'Neutral', 'Neutral', 'Neutral', 'Neutral', 'Neutral', 'Neutral', 'Neutral', 'Neutral', 'Neutral']}",3840,5760,"['Neutral', 'Neutral', 'Neutral', 'Neutral', 'Neutral', 'Neutral', 'Neutral', 'Neutral', 'Neutral', 'Neutral', 'Neutral']"
35_Basketball_Basketball_35_375.jpg,"{'bbox': [[8.777292576419216, 19.731607037973394, 4.62882096069869, 9.54467683035828], [17.772925764192138, 15.809137107689168, 5.1528384279476, 10.590668811767408], [25.63318777292577, 19.862356035649533, 4.9781659388646275, 8.498684848949154], [37.42358078602621, 19.862356035649533, 3.9301310043668067, 7.714190862892309], [48.25327510917031, 15.286141116984602, 5.502183406113538, 11.636660793176535], [61.091703056768566, 22.608084986848493, 4.192139737991269, 9.152429837329862], [72.79475982532752, 15.939886105365305, 5.06550218340611, 10.982915804795832], [83.10043668122272, 14.632396128603897, 6.375545851528386, 10.06767282106285], [66.5938864628821, 13.45565514951863, 4.62882096069869, 8.237186853596874], [60.91703056768559, 10.709926198319671, 4.541484716157207, 10.06767282106285], [57.77292576419214, 6.918205265711587, 3.1441048034934553, 7.452692867540029], [48.8646288209607, 8.487193237825277, 4.366812227074234, 6.668198881483184], [38.47161572052402, 11.88666717740494, 3.580786026200876, 7.452692867540032], [42.401746724890835, 13.58640414719477, 2.5327510917030622, 6.145202890778624], [27.991266375545855, 12.801910161137927, 5.3275109170305655, 7.060445874511606]], 'categories': ['Happy', 'Happy', 'Happy', 'Happy', 'Happy', 'Happy', 'Happy', 'Happy', 'Happy', 'Happy', 'Neutral', 'Neutral', 'Neutral', 'Happy', 'Happy']}",684,1024,"['Happy', 'Happy', 'Happy', 'Happy', 'Happy', 'Happy', 'Happy', 'Happy', 'Happy', 'Happy', 'Neutral', 'Neutral', 'Neutral', 'Happy', 'Happy']"
35_Basketball_Basketball_35_440.jpg,"{'bbox': [[24.09427266725352, 7.629107981220658, 6.571165272887324, 10.211267605633802], [36.29786531690141, 17.370892018779344, 6.362556851525824, 8.333333333333332], [39.21838321596244, 32.629107981220656, 8.240032643779344, 12.089201877934272], [53.6123642899061, 35.563380281690144, 7.405598958333343, 12.089201877934272], [47.562720070422536, 5.28169014084507, 7.6142073796948395, 10.328638497652584], [62.47822219776995, 3.403755868544601, 5.423818955399057, 9.976525821596244], [73.43016431924883, 17.72300469483568, 5.945340008802802, 9.507042253521128], [82.08741380575117, 4.694835680751173, 6.362556851525824, 9.389671361502348]], 'categories': ['Neutral', 'Neutral', 'Neutral', 'Neutral', 'Neutral', 'Neutral', 'Neutral', 'Neutral']}",910,1024,"['Neutral', 'Neutral', 'Neutral', 'Neutral', 'Neutral', 'Neutral', 'Neutral', 'Neutral']"
35_Basketball_Basketball_35_69.jpg,"{'bbox': [[47.314453125, 26.877934272300468, 16.08072916666667, 15.962441314553995]], 'categories': ['Neutral']}",1349,1024,['Neutral']
35_Basketball_Basketball_35_73.jpg,"{'bbox': [[44.172489363262905, 0, 16.49359044894367, 18.30985915492958]], 'categories': ['Neutral']}",827,1024,['Neutral']
35_Basketball_basketballgame_ball_35_181.jpg,"{'bbox': [[65.89114766725352, 29.577464788732392, 12.291620818661983, 23.23943661971831], [17.530672315140848, 7.394366197183098, 15.81790547975352, 26.76056338028169]], 'categories': ['Happy', 'Neutral']}",879,1024,"['Happy', 'Neutral']"
35_Basketball_basketballgame_ball_35_289.jpg,"{'bbox': [[45.748394651577755, 53.911772804111735, 2.4679197117683245, 3.646295790360412], [49.950528214858956, 50.799081275755306, 1.7342138515128767, 3.0237574846891135], [31.4077801102213, 51.7773557560959, 1.6675133187623778, 3.8241638776950495], [72.16180562077385, 51.06588340675727, 1.534112253261398, 3.9130979213624], [15.799855446605427, 60.31502394815927, 3.4684277030257498, 6.9368554060514995], [16.86706397061335, 51.95522384343055, 2.0677165152653494, 4.002031965029708], [20.001989009886625, 52.93349832377115, 2.4012191790178257, 5.158174532704962], [30.54067318446486, 55.86832176479294, 2.6013207772693043, 3.913097921362372], [63.75753849421146, 52.57776214910184, 2.2678181135168387, 4.53563622703367], [54.7529665728946, 53.556036629442424, 2.267818113516853, 3.7352298340277343], [11.558352656987514, 52.945199669795485, 2.3743902744974346, 4.002116940662347], [3.539185503496177, 52.40760187179606, 2.822388439496951, 3.763184585995937]], 'categories': ['Neutral', 'Neutral', 'Neutral', 'Neutral', 'Happy', 'Neutral', 'Neutral', 'Surprise', 'Surprise', 'Neutral', 'Happy', 'Neutral']}",768,1024,"['Neutral', 'Neutral', 'Neutral', 'Neutral', 'Happy', 'Neutral', 'Neutral', 'Surprise', 'Surprise', 'Neutral', 'Happy', 'Neutral']"
35_Basketball_basketballgame_ball_35_294.jpg,"{'bbox': [[41.37323943661972, 2.5821596244131455, 14.788732394366193, 13.380281690140844]], 'categories': ['Neutral']}",1536,1024,['Neutral']
35_Basketball_basketballgame_ball_35_296.jpg,"{'bbox': [[34.78006712147887, 8.685446009389672, 26.675973811619727, 30.16431924882629]], 'categories': ['Happy']}",1473,1024,['Happy']
35_Basketball_basketballgame_ball_35_419.jpg,"{'bbox': [[40.87732919254658, 8.488612836438923, 6.5217391304347885, 15.734989648033126], [60.79192546583852, 36.231884057971016, 4.309006211180119, 14.285714285714285], [94.33229813664596, 34.989648033126294, 3.726708074534173, 6.625258799171846], [76.5139751552795, 37.060041407867494, 3.493788819875789, 6.418219461697724], [74.41770186335404, 20.082815734989648, 3.0279503105590067, 9.109730848861282]], 'categories': ['Surprise', 'Surprise', 'Neutral', 'Neutral', 'Neutral']}",576,1024,"['Surprise', 'Surprise', 'Neutral', 'Neutral', 'Neutral']"
35_Basketball_basketballgame_ball_35_472.jpg,"{'bbox': [[47.521283222591364, 9.46843853820598, 5.70721293604651, 10.6312292358804], [74.19376816860466, 38.70431893687707, 3.727159468438529, 7.308970099667782], [83.86108803986711, 39.70099667774086, 4.076580668604649, 9.302325581395351], [90.96598577657808, 37.70764119601329, 3.727159468438529, 6.97674418604651], [73.61139950166114, 26.910299003322258, 3.960106935215947, 8.970099667774086], [15.715622076707202, 34.287113929921745, 5.425631431244156, 8.538425258813206], [7.202993451824134, 37.22219761263879, 4.677268475210478, 6.6706447334478085], [15.247895229186156, 14.408592624247271, 4.209541627689429, 7.471122101461551], [16.931711880261926, 23.213843672398383, 4.022450888681014, 5.60334157609616], [20.67352666043031, 32.68615919389428, 3.6482694106641738, 6.537231838778858]], 'categories': ['Disgust', 'Neutral', 'Neutral', 'Neutral', 'Happy', 'Neutral', 'Neutral', 'Happy', 'Neutral', 'Neutral']}",718,1024,"['Disgust', 'Neutral', 'Neutral', 'Neutral', 'Happy', 'Neutral', 'Neutral', 'Happy', 'Neutral', 'Neutral']"
35_Basketball_basketballgame_ball_35_525.jpg,"{'bbox': [[38.78212649072438, 11.130742049469967, 9.549953069787982, 21.5547703180212], [53.33998178003533, 15.724381625441698, 9.89934159673146, 20.318021201413426], [22.943179935954063, 10.954063604240282, 10.13226728136042, 23.14487632508834], [68.59661412323321, 21.20141342756184, 12.345061285335689, 19.434628975265014], [84.83114121835443, 20.39381153305204, 4.0793117088607715, 6.751054852320678]], 'categories': ['Happy', 'Happy', 'Neutral', 'Happy', 'Neutral']}",675,1024,"['Happy', 'Happy', 'Neutral', 'Happy', 'Neutral']"
35_Basketball_basketballgame_ball_35_548.jpg,"{'bbox': [[40.19953051643191, 18.192488262910793, 8.295357106137486, 19.01408450704225], [48.679118984741784, 18.89671361502348, 12.405323870305168, 18.075117370892023]], 'categories': ['Happy', 'Happy']}",1370,1024,"['Happy', 'Happy']"
35_Basketball_basketballgame_ball_35_586.jpg,"{'bbox': [[20.721769499417928, 10.256292372637846, 5.471478463329451, 10.59256425370794], [37.25261932479628, 3.6989906917710265, 6.169965075669381, 11.769515837453268], [55.06402793946449, 6.893573561936912, 4.8894062863795185, 10.928836134778035], [73.34109429569267, 3.53085475123598, 6.868451688009316, 12.273923659058404]], 'categories': ['Happy', 'Happy', 'Happy', 'Happy']}",709,1024,"['Happy', 'Happy', 'Happy', 'Happy']"
35_Basketball_basketballgame_ball_35_61.jpg,"{'bbox': [[31.955944652288732, 46.244131455399064, 19.912246919014084, 26.76056338028169], [80.45190085827464, 37.08920187793427, 19.54809914172536, 28.05164319248827], [19.391301673228348, 11.41732283464567, 41.11674151082677, 30.97112860892388], [0, 31.36482939632546, 24.418676181102363, 42.782152230971136]], 'categories': ['Neutral', 'Neutral', 'Neutral', 'Surprise']}",1401,1024,"['Neutral', 'Neutral', 'Neutral', 'Surprise']"
35_Basketball_basketballgame_ball_35_685.jpg,"{'bbox': [[46.350931677018636, 38.81987577639752, 4.658385093167709, 13.975155279503106], [51.5916149068323, 41.92546583850932, 5.007763975155285, 11.180124223602476]], 'categories': ['Happy', 'Happy']}",768,1024,"['Happy', 'Happy']"
35_Basketball_basketballgame_ball_35_888.jpg,"{'bbox': [[40.316901408450704, 21.830985915492956, 17.0774647887324, 12.323943661971828], [76.23239436619718, 9.976525821596244, 10.211267605633807, 12.558685446009392], [12.852112676056338, 6.455399061032864, 11.619718309859154, 14.31924882629108]], 'categories': ['Neutral', 'Neutral', 'Happy']}",1536,1024,"['Neutral', 'Neutral', 'Happy']"
35_Basketball_basketballgame_ball_35_926.jpg,"{'bbox': [[40.75532295334507, 10.328638497652582, 18.654177670187792, 15.023474178403754], [17.437600865610328, 3.755868544600939, 19.059703271713616, 15.610328638497652]], 'categories': ['Disgust', 'Neutral']}",1769,1024,"['Disgust', 'Neutral']"
35_Basketball_playingbasketball_35_185.jpg,"{'bbox': [[29.657794676806088, 19.672602976134137, 3.726235741444871, 11.515289847407715], [72.0152091254753, 31.41591836507468, 3.8783269961977282, 7.296817329050427], [90.41825095057035, 42.24713158788391, 3.8783269961977282, 7.410830099816849]], 'categories': ['Neutral', 'Happy', 'Neutral']}",683,1024,"['Neutral', 'Happy', 'Neutral']"
35_Basketball_playingbasketball_35_192.jpg,"{'bbox': [[18.832720588235293, 34.23529411764705, 2.5894990808823515, 6.705882352941181], [26.6796875, 39.29411764705882, 2.4325597426470544, 5.647058823529413], [6.826861213235294, 42.11764705882353, 2.11868106617647, 6.117647058823522], [34.84053308823529, 45.058823529411754, 2.197150735294123, 4.941176470588239]], 'categories': ['Happy', 'Happy', 'Happy', 'Happy']}",683,1024,"['Happy', 'Happy', 'Happy', 'Happy']"
35_Basketball_playingbasketball_35_220.jpg,"{'bbox': [[37.97071129707113, 56.06694560669456, 2.039748953974893, 3.556485355648533], [24.790794979079497, 55.3347280334728, 2.35355648535565, 4.497907949790793], [9.257322175732217, 55.43933054393305, 2.039748953974895, 2.7196652719665337], [43.93305439330544, 56.79916317991632, 2.6673640167364, 3.6610878661087867], [68.41004184100417, 59.10041841004185, 2.667364016736414, 4.079497907949786], [82.53138075313807, 57.845188284518834, 2.0397489539749074, 3.556485355648533], [51.18242583425307, 55.95835382539966, 1.62298574447356, 2.4969011453439336]], 'categories': ['Angry', 'Happy', 'Happy', 'Neutral', 'Happy', 'Neutral', 'Neutral']}",768,1024,"['Angry', 'Happy', 'Happy', 'Neutral', 'Happy', 'Neutral', 'Neutral']"
35_Basketball_playingbasketball_35_284.jpg,"{'bbox': [[75.92156862745098, 13.582468281430218, 5.803921568627445, 10.511649365628605], [14.901960784313726, 18.77923875432526, 3.9215686274509807, 6.023529411764706], [59.45098039215686, 16.653287197231833, 2.5098039215686327, 4.370011534025377]], 'categories': ['Happy', 'Neutral', 'Neutral']}",680,1024,"['Happy', 'Neutral', 'Neutral']"
35_Basketball_playingbasketball_35_34.jpg,"{'bbox': [[38.29225352112676, 10.446009389671362, 15.955105633802823, 14.906103286384981]], 'categories': ['Neutral']}",1392,1024,['Neutral']
